boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-2705700220524.bu,o00407-2705700220524.bu,108,161,5,21,UE2015
o00407-2833900130010.bu,o00407-2833900130010.bu,106,161,3,13,UE2009
o00407-2785500540506.bu,o00407-2785500540506.bu,183,191,7,17,UE2020
o00407-2805300460021.bu,o00407-2805300460021.bu,37,145,3,10,UE2009
o00407-2705700220117.bu,o00407-2705700220117.bu,141,151,7,18,UE2015
o00407-2719700480018.bu,o00407-2719700480018.bu,93,150,5,9,UE2009
o00407-2785500010489.bu,o00407-2785500010489.bu,242,150,4,13,UE2020
o00407-2837100080145.bu,o00407-2837100080145.bu,36,94,1,7,UE2020
o00407-2785500020272.bu,o00407-2785500020272.bu,213,155,3,16,UE2020
o00407-2733200060160.bu,o00407-2733200060160.bu,87,111,3,9,UE2020
o00407-2809600090130.bu,o00407-2809600090130.bu,70,110,6,12,UE2010
o00407-2845200140056.bu,o00407-2845200140056.bu,126,95,3,19,UE2009
o00407-2785500540151.bu,o00407-2785500540151.bu,195,133,6,35,UE2020
o00407-2783900470125.bu,o00407-2783900470125.bu,87,203,3,24,UE2013
o00407-2865700160022.bu,o00407-2865700160022.bu,110,131,6,24,UE2009
o00407-2829000120062.bu,o00407-2829000120062.bu,118,131,2,14,UE2010
o00407-2702200390019.bu,o00407-2702200390019.bu,28,212,2,13,UE2013
o00407-2833900130174.bu,o00407-2833900130174.bu,35,235,9,25,UE2009
o00407-2785500540508.bu,o00407-2785500540508.bu,170,209,5,14,UE2020
o00407-2853300150180.bu,o00407-2853300150180.bu,120,175,4,16,UE2020
o00407-2785500020160.bu,o00407-2785500020160.bu,160,167,2,18,UE2020
o00407-2785500030027.bu,o00407-2785500030027.bu,83,70,1,13,UE2020
o00407-2875400490067.bu,o00407-2875400490067.bu,50,184,2,18,UE2009
o00407-2713800290072.bu,o00407-2713800290072.bu,72,182,0,10,UE2009
o00407-2855000180228.bu,o00407-2855000180228.bu,102,133,2,22,UE2020
o00407-2805300460025.bu,o00407-2805300460025.bu,79,178,3,21,UE2009
o00407-2823100110086.bu,o00407-2823100110086.bu,62,159,2,6,UE2009
o00407-2825800100148.bu,o00407-2825800100148.bu,101,144,3,21,UE2009
o00407-2845200140047.bu,o00407-2845200140047.bu,116,133,1,16,UE2010
o00407-2753700070142.bu,o00407-2753700070142.bu,67,145,5,20,UE2010
o00407-2865700160079.bu,o00407-2865700160079.bu,87,139,1,17,UE2009
o00407-2785500330214.bu,o00407-2785500330214.bu,169,139,7,18,UE2020
o00407-2853300150222.bu,o00407-2853300150222.bu,55,124,4,9,UE2020
o00407-2705700550128.bu,o00407-2705700550128.bu,134,159,0,14,UE2009
o00407-2785500330161.bu,o00407-2785500330161.bu,178,146,4,23,UE2020
o00407-2833900130058.bu,o00407-2833900130058.bu,109,189,3,9,UE2015
o00407-2825800100100.bu,o00407-2825800100100.bu,66,146,1,18,UE2013
o00407-2751000490074.bu,o00407-2751000490074.bu,62,227,4,9,UE2010
o00407-2855000180260.bu,o00407-2855000180260.bu,102,155,5,11,UE2020
o00407-2793600260032.bu,o00407-2793600260032.bu,166,144,7,14,UE2020
o00407-2785500030267.bu,o00407-2785500030267.bu,155,111,5,17,UE2020
o00407-2801000120190.bu,o00407-2801000120190.bu,164,111,4,17,UE2015
o00407-2859200190182.bu,o00407-2859200190182.bu,24,211,3,21,UE2015
o00407-2875400490017.bu,o00407-2875400490017.bu,70,199,1,15,UE2010
o00407-2785500540519.bu,o00407-2785500540519.bu,167,155,8,23,UE2020
o00407-2885100210186.bu,o00407-2885100210186.bu,75,154,2,22,UE2010
o00407-2859200190102.bu,o00407-2859200190102.bu,88,147,5,9,UE2015
o00407-2859200190132.bu,o00407-2859200190132.bu,63,210,2,10,UE2015
o00407-2793600260081.bu,o00407-2793600260081.bu,184,109,3,11,UE2020
o00407-2785500020055.bu,o00407-2785500020055.bu,154,127,4,24,UE2020
o00407-2833900130087.bu,o00407-2833900130087.bu,99,146,1,7,UE2009
o00407-2793600260076.bu,o00407-2793600260076.bu,174,120,3,14,UE2020
o00407-2807000290092.bu,o00407-2807000290092.bu,50,172,4,11,UE2009
o00407-2785500020192.bu,o00407-2785500020192.bu,209,141,8,25,UE2020
o00407-2785500030333.bu,o00407-2785500030333.bu,166,121,9,18,UE2020
o00407-2700600170119.bu,o00407-2700600170119.bu,119,122,1,26,UE2015
o00407-2785500020202.bu,o00407-2785500020202.bu,203,140,8,22,UE2020
o00407-2785500010286.bu,o00407-2785500010286.bu,165,131,5,19,UE2020
o00407-2871100180259.bu,o00407-2871100180259.bu,121,137,3,14,UE2020
o00407-2745600070101.bu,o00407-2745600070101.bu,113,140,0,11,UE2009
o00407-2747200400063.bu,o00407-2747200400063.bu,33,256,1,12,UE2010
o00407-2811800530107.bu,o00407-2811800530107.bu,127,104,5,14,UE2010
o00407-2785500540414.bu,o00407-2785500540414.bu,206,161,9,25,UE2020
o00407-2763400370146.bu,o00407-2763400370146.bu,53,240,2,6,UE2015
o00407-2845200140093.bu,o00407-2845200140093.bu,114,108,3,9,UE2009
o00407-2703000480140.bu,o00407-2703000480140.bu,32,139,5,19,UE2010
o00407-2727800470030.bu,o00407-2727800470030.bu,74,143,2,16,UE2009
o00407-2877000080142.bu,o00407-2877000080142.bu,217,106,3,16,UE2020
o00407-2700600170145.bu,o00407-2700600170145.bu,147,131,4,19,UE2015
o00407-2705700220471.bu,o00407-2705700220471.bu,162,162,5,13,UE2015
o00407-2785500010433.bu,o00407-2785500010433.bu,179,157,3,12,UE2020
o00407-2791000500076.bu,o00407-2791000500076.bu,47,160,2,12,UE2009
o00407-2785500020197.bu,o00407-2785500020197.bu,145,146,4,18,UE2020
o00407-2853300150200.bu,o00407-2853300150200.bu,132,165,2,12,UE2020
o00407-2871100180241.bu,o00407-2871100180241.bu,108,95,2,16,UE2020
o00407-2883500200100.bu,o00407-2883500200100.bu,24,160,2,14,UE2009
o00407-2801000120199.bu,o00407-2801000120199.bu,142,127,8,14,UE2010
o00407-2747200400055.bu,o00407-2747200400055.bu,31,228,3,5,UE2013
o00407-2785500010246.bu,o00407-2785500010246.bu,140,103,3,9,UE2020
o00407-2785500540150.bu,o00407-2785500540150.bu,185,149,7,35,UE2020
o00407-2841000400169.bu,o00407-2841000400169.bu,59,192,4,6,UE2010
o00407-2833900130028.bu,o00407-2833900130028.bu,62,147,3,10,UE2015
o00407-2869000170068.bu,o00407-2869000170068.bu,102,146,3,17,UE2015
o00407-2789800140149.bu,o00407-2789800140149.bu,176,138,2,19,UE2015
o00407-2825800100278.bu,o00407-2825800100278.bu,106,179,1,24,UE2015
o00407-2881900450081.bu,o00407-2881900450081.bu,47,199,7,13,UE2015
o00407-2871100180174.bu,o00407-2871100180174.bu,69,91,1,11,UE2020
o00407-2739100450126.bu,o00407-2739100450126.bu,49,190,5,13,UE2015
o00407-2785500010487.bu,o00407-2785500010487.bu,242,137,4,14,UE2020
o00407-2785500030054.bu,o00407-2785500030054.bu,131,102,1,14,UE2020
o00407-2785500030048.bu,o00407-2785500030048.bu,155,112,8,19,UE2020
o00407-2785500540315.bu,o00407-2785500540315.bu,213,129,7,28,UE2020
o00407-2785500010515.bu,o00407-2785500010515.bu,160,121,4,16,UE2020
o00407-2785500020079.bu,o00407-2785500020079.bu,176,141,6,16,UE2020
o00407-2747200400061.bu,o00407-2747200400061.bu,43,191,1,12,UE2009
o00407-2785500010023.bu,o00407-2785500010023.bu,177,128,4,15,UE2020
o00407-2881900450085.bu,o00407-2881900450085.bu,32,165,5,23,UE2015
o00407-2785500020164.bu,o00407-2785500020164.bu,162,113,1,14,UE2020
o00407-2719700480029.bu,o00407-2719700480029.bu,97,135,7,11,UE2009
o00407-2837100080033.bu,o00407-2837100080033.bu,101,148,3,9,UE2020
o00407-2793600260129.bu,o00407-2793600260129.bu,130,135,1,13,UE2020
o00407-2785500020221.bu,o00407-2785500020221.bu,219,142,10,25,UE2020
o00407-2785500030056.bu,o00407-2785500030056.bu,134,111,5,14,UE2020
o00407-2785500540343.bu,o00407-2785500540343.bu,236,141,5,12,UE2020
o00407-2775800530038.bu,o00407-2775800530038.bu,39,132,5,10,UE2010
o00407-2785500030324.bu,o00407-2785500030324.bu,127,94,3,12,UE2020
o00407-2705700220354.bu,o00407-2705700220354.bu,147,177,4,15,UE2015
o00407-2867300510101.bu,o00407-2867300510101.bu,44,199,4,15,UE2013
o00407-2715400280087.bu,o00407-2715400280087.bu,44,81,3,9,UE2013
o00407-2745600070111.bu,o00407-2745600070111.bu,167,88,6,19,UE2009
o00407-2719700480007.bu,o00407-2719700480007.bu,119,138,5,21,UE2010
o00407-2811800530141.bu,o00407-2811800530141.bu,92,93,4,7,UE2010
o00407-2785500540269.bu,o00407-2785500540269.bu,223,159,12,27,UE2020
o00407-2875400490070.bu,o00407-2875400490070.bu,64,169,2,14,UE2010
o00407-2887800050030.bu,o00407-2887800050030.bu,86,172,3,17,UE2009
o00407-2793600260001.bu,o00407-2793600260001.bu,155,99,4,19,UE2020
o00407-2871100180199.bu,o00407-2871100180199.bu,157,99,3,15,UE2020
o00407-2785500030364.bu,o00407-2785500030364.bu,129,122,3,22,UE2020
o00407-2761800450054.bu,o00407-2761800450054.bu,31,168,1,17,UE2015
o00407-2785500330141.bu,o00407-2785500330141.bu,153,141,4,16,UE2020
o00407-2853300150263.bu,o00407-2853300150263.bu,120,168,7,10,UE2020
o00407-2831200280047.bu,o00407-2831200280047.bu,66,170,0,16,UE2010
o00407-2793600260065.bu,o00407-2793600260065.bu,132,146,5,20,UE2020
o00407-2721900090010.bu,o00407-2721900090010.bu,69,163,0,16,UE2010
o00407-2739100450122.bu,o00407-2739100450122.bu,45,196,2,15,UE2009
o00407-2727800470033.bu,o00407-2727800470033.bu,70,164,4,22,UE2015
o00407-2785500020127.bu,o00407-2785500020127.bu,140,131,4,19,UE2020
o00407-2707300060099.bu,o00407-2707300060099.bu,76,187,1,14,UE2020
o00407-2885100210176.bu,o00407-2885100210176.bu,97,122,2,9,UE2010
o00407-2757000440005.bu,o00407-2757000440005.bu,47,233,3,13,UE2009
o00407-2785500020336.bu,o00407-2785500020336.bu,205,142,3,20,UE2020
o00407-2785500020292.bu,o00407-2785500020292.bu,222,162,7,8,UE2020
o00407-2869000170041.bu,o00407-2869000170041.bu,113,127,4,17,UE2013
o00407-2875400490028.bu,o00407-2875400490028.bu,85,183,3,13,UE2010
o00407-2787100310085.bu,o00407-2787100310085.bu,75,184,3,15,UE2010
o00407-2785500030225.bu,o00407-2785500030225.bu,169,115,2,21,UE2020
o00407-2761800450021.bu,o00407-2761800450021.bu,35,136,0,8,UE2015
o00407-2759600160018.bu,o00407-2759600160018.bu,82,170,8,21,UE2009
o00407-2785500020111.bu,o00407-2785500020111.bu,250,144,2,12,UE2020
o00407-2704900460131.bu,o00407-2704900460131.bu,22,171,1,29,UE2015
o00407-2711100260107.bu,o00407-2711100260107.bu,124,148,4,19,UE2020
o00407-2775800530003.bu,o00407-2775800530003.bu,36,106,4,17,UE2010
o00407-2817700370098.bu,o00407-2817700370098.bu,49,201,8,9,UE2013
o00407-2825800100063.bu,o00407-2825800100063.bu,99,118,2,15,UE2009
o00407-2785500540376.bu,o00407-2785500540376.bu,223,170,6,18,UE2020
o00407-2769300140007.bu,o00407-2769300140007.bu,64,152,2,15,UE2015
o00407-2785500330209.bu,o00407-2785500330209.bu,174,129,4,19,UE2020
o00407-2757000440002.bu,o00407-2757000440002.bu,90,192,1,16,UE2015
o00407-2725100050109.bu,o00407-2725100050109.bu,55,144,2,12,UE2015
o00407-2789800140164.bu,o00407-2789800140164.bu,139,103,3,10,UE2010
o00407-2877000080110.bu,o00407-2877000080110.bu,118,151,3,11,UE2020
o00407-2779000340222.bu,o00407-2779000340222.bu,48,67,7,7,UE2015
o00407-2779000340195.bu,o00407-2779000340195.bu,91,144,8,11,UE2010
o00407-2859200190237.bu,o00407-2859200190237.bu,64,161,1,9,UE2009
o00407-2789800140170.bu,o00407-2789800140170.bu,141,93,5,8,UE2009
o00407-2755300530049.bu,o00407-2755300530049.bu,144,124,3,23,UE2009
o00407-2713800290059.bu,o00407-2713800290059.bu,99,184,3,14,UE2013
o00407-2785500330176.bu,o00407-2785500330176.bu,149,116,5,10,UE2020
o00407-2869000170164.bu,o00407-2869000170164.bu,96,118,4,14,UE2015
o00407-2835500130142.bu,o00407-2835500130142.bu,70,120,0,10,UE2015
o00407-2785500020022.bu,o00407-2785500020022.bu,182,126,8,22,UE2020
o00407-2785500010086.bu,o00407-2785500010086.bu,190,150,3,30,UE2020
o00407-2719700480004.bu,o00407-2719700480004.bu,125,118,2,12,UE2010
o00407-2795200480185.bu,o00407-2795200480185.bu,52,106,4,8,UE2009
o00407-2713800290052.bu,o00407-2713800290052.bu,89,205,1,15,UE2009
o00407-2867300510027.bu,o00407-2867300510027.bu,65,201,4,21,UE2013
o00407-2873800120177.bu,o00407-2873800120177.bu,129,134,5,12,UE2013
o00407-2785500020083.bu,o00407-2785500020083.bu,153,142,4,9,UE2020
o00407-2785500540242.bu,o00407-2785500540242.bu,240,139,3,17,UE2020
o00407-2785500540428.bu,o00407-2785500540428.bu,245,130,5,15,UE2020
o00407-2785500020306.bu,o00407-2785500020306.bu,197,129,3,9,UE2020
o00407-2785500010464.bu,o00407-2785500010464.bu,168,135,3,11,UE2020
o00407-2785500020297.bu,o00407-2785500020297.bu,169,114,7,27,UE2020
o00407-2791000500093.bu,o00407-2791000500093.bu,40,158,2,11,UE2010
o00407-2793600260021.bu,o00407-2793600260021.bu,106,102,1,15,UE2020
o00407-2871100180098.bu,o00407-2871100180098.bu,89,107,4,14,UE2020
o00407-2775800530033.bu,o00407-2775800530033.bu,54,108,4,12,UE2010
o00407-2715400280088.bu,o00407-2715400280088.bu,44,80,3,1,UE2013
o00407-2707300060125.bu,o00407-2707300060125.bu,54,132,2,13,UE2020
o00407-2865700160084.bu,o00407-2865700160084.bu,95,161,3,7,UE2009
o00407-2889400310106.bu,o00407-2889400310106.bu,68,234,4,17,UE2010
o00407-2859200190092.bu,o00407-2859200190092.bu,51,148,3,21,UE2009
o00407-2785500020398.bu,o00407-2785500020398.bu,169,128,4,16,UE2020
o00407-2833900130057.bu,o00407-2833900130057.bu,73,117,6,5,UE2015
o00407-2709000170006.bu,o00407-2709000170006.bu,100,155,3,12,UE2010
o00407-2883500200057.bu,o00407-2883500200057.bu,15,117,2,14,UE2009
o00407-2731600270108.bu,o00407-2731600270108.bu,45,181,1,13,UE2010
o00407-2843600500030.bu,o00407-2843600500030.bu,22,191,3,20,UE2015
o00407-2719700480039.bu,o00407-2719700480039.bu,70,124,2,17,UE2010
o00407-2859200190227.bu,o00407-2859200190227.bu,57,170,1,12,UE2010
o00407-2757000440022.bu,o00407-2757000440022.bu,28,227,3,28,UE2015
o00407-2789800140147.bu,o00407-2789800140147.bu,182,110,5,15,UE2015
o00407-2887800050041.bu,o00407-2887800050041.bu,76,139,5,20,UE2015
o00407-2773100440127.bu,o00407-2773100440127.bu,48,213,3,16,UE2010
o00407-2761800450010.bu,o00407-2761800450010.bu,41,174,4,6,UE2015
o00407-2877000080103.bu,o00407-2877000080103.bu,133,128,2,15,UE2020
o00407-2885100210025.bu,o00407-2885100210025.bu,77,133,2,13,UE2010
o00407-2785500030283.bu,o00407-2785500030283.bu,137,124,4,10,UE2020
o00407-2829000120069.bu,o00407-2829000120069.bu,83,141,2,11,UE2015
o00407-2785500030182.bu,o00407-2785500030182.bu,158,104,5,10,UE2020
o00407-2785500030072.bu,o00407-2785500030072.bu,170,116,2,17,UE2020
o00407-2703000480122.bu,o00407-2703000480122.bu,43,110,3,12,UE2009
o00407-2863000370064.bu,o00407-2863000370064.bu,91,219,3,11,UE2010
o00407-2785500020310.bu,o00407-2785500020310.bu,169,132,4,11,UE2020
o00407-2779000340235.bu,o00407-2779000340235.bu,55,90,0,8,UE2010
o00407-2706500180210.bu,o00407-2706500180210.bu,138,131,3,9,UE2020
o00407-2881900450107.bu,o00407-2881900450107.bu,57,195,2,19,UE2010
o00407-2871100180214.bu,o00407-2871100180214.bu,129,128,5,17,UE2020
o00407-2785500030374.bu,o00407-2785500030374.bu,174,113,0,14,UE2020
o00407-2865700160068.bu,o00407-2865700160068.bu,122,171,7,12,UE2010
o00407-2873800120185.bu,o00407-2873800120185.bu,105,118,1,8,UE2010
o00407-2723500460065.bu,o00407-2723500460065.bu,66,173,2,14,UE2009
o00407-2785500540227.bu,o00407-2785500540227.bu,216,158,3,23,UE2020
o00407-2849500370043.bu,o00407-2849500370043.bu,45,251,1,1,UE2009
o00407-2779000340223.bu,o00407-2779000340223.bu,99,133,0,14,UE2015
o00407-2785500020296.bu,o00407-2785500020296.bu,144,145,5,18,UE2020
o00407-2853300150218.bu,o00407-2853300150218.bu,147,129,2,16,UE2020
o00407-2883500200154.bu,o00407-2883500200154.bu,30,148,1,6,UE2009
o00407-2829000120133.bu,o00407-2829000120133.bu,109,114,5,9,UE2010
o00407-2703000480117.bu,o00407-2703000480117.bu,45,106,1,13,UE2010
o00407-2743000080133.bu,o00407-2743000080133.bu,96,161,4,16,UE2020
o00407-2700600170012.bu,o00407-2700600170012.bu,121,138,7,15,UE2010
o00407-2833900130115.bu,o00407-2833900130115.bu,93,127,6,6,UE2010
o00407-2867300510009.bu,o00407-2867300510009.bu,59,209,2,20,UE2009
o00407-2705700550131.bu,o00407-2705700550131.bu,118,156,5,27,UE2013
o00407-2893200340079.bu,o00407-2893200340079.bu,86,150,7,19,UE2015
o00407-2851700280003.bu,o00407-2851700280003.bu,50,180,2,14,UE2010
o00407-2705700550183.bu,o00407-2705700550183.bu,167,141,3,16,UE2009
o00407-2875400490038.bu,o00407-2875400490038.bu,58,199,2,22,UE2009
o00407-2785500020089.bu,o00407-2785500020089.bu,153,107,2,8,UE2020
o00407-2745600070017.bu,o00407-2745600070017.bu,145,81,6,10,UE2010
o00407-2805300460029.bu,o00407-2805300460029.bu,46,129,3,12,UE2015
o00407-2708100530156.bu,o00407-2708100530156.bu,61,150,1,8,UE2010
o00407-2725100050136.bu,o00407-2725100050136.bu,73,169,3,15,UE2010
o00407-2785500540155.bu,o00407-2785500540155.bu,236,132,5,23,UE2020
o00407-2853300150158.bu,o00407-2853300150158.bu,161,125,2,16,UE2020
o00407-2891600510068.bu,o00407-2891600510068.bu,38,226,3,15,UE2015
o00407-2707300060055.bu,o00407-2707300060055.bu,31,98,3,12,UE2020
o00407-2731600270025.bu,o00407-2731600270025.bu,40,178,2,8,UE2009
o00407-2853300150183.bu,o00407-2853300150183.bu,173,120,5,18,UE2020
o00407-2775800530095.bu,o00407-2775800530095.bu,61,142,2,12,UE2010
o00407-2781200440172.bu,o00407-2781200440172.bu,83,225,2,15,UE2010
o00407-2783900470134.bu,o00407-2783900470134.bu,54,168,5,16,UE2015
o00407-2785500030092.bu,o00407-2785500030092.bu,129,131,4,15,UE2020
o00407-2705700550153.bu,o00407-2705700550153.bu,131,161,2,8,UE2010
o00407-2713800290004.bu,o00407-2713800290004.bu,87,194,2,19,UE2015
o00407-2869000170044.bu,o00407-2869000170044.bu,105,125,3,17,UE2015
o00407-2785500540301.bu,o00407-2785500540301.bu,235,135,8,16,UE2020
o00407-2785500030241.bu,o00407-2785500030241.bu,165,109,7,18,UE2020
o00407-2705700550100.bu,o00407-2705700550100.bu,102,101,1,12,UE2010
o00407-2861400210191.bu,o00407-2861400210191.bu,48,143,3,9,UE2010
o00407-2705700550095.bu,o00407-2705700550095.bu,106,111,3,7,UE2010
o00407-2741300160097.bu,o00407-2741300160097.bu,110,114,3,16,UE2010
o00407-2759600160055.bu,o00407-2759600160055.bu,87,180,7,19,UE2009
o00407-2811800530139.bu,o00407-2811800530139.bu,106,111,5,22,UE2010
o00407-2789800140178.bu,o00407-2789800140178.bu,106,80,3,12,UE2009
o00407-2785500020334.bu,o00407-2785500020334.bu,178,125,2,19,UE2020
o00407-2747200400112.bu,o00407-2747200400112.bu,42,159,2,4,UE2009
o00407-2821500500057.bu,o00407-2821500500057.bu,61,203,3,11,UE2015
o00407-2825800100297.bu,o00407-2825800100297.bu,86,112,1,15,UE2010
o00407-2785500020305.bu,o00407-2785500020305.bu,216,170,4,10,UE2020
o00407-2733200060146.bu,o00407-2733200060146.bu,94,141,3,18,UE2020
o00407-2813400110123.bu,o00407-2813400110123.bu,106,158,3,34,UE2010
o00407-2877000080104.bu,o00407-2877000080104.bu,128,145,5,16,UE2020
o00407-2731600270002.bu,o00407-2731600270002.bu,31,155,3,17,UE2015
o00407-2857600080086.bu,o00407-2857600080086.bu,119,185,3,19,UE2020
o00407-2793600260069.bu,o00407-2793600260069.bu,108,102,5,12,UE2020
o00407-2785500030068.bu,o00407-2785500030068.bu,102,91,3,6,UE2020
o00407-2833900130109.bu,o00407-2833900130109.bu,95,165,1,11,UE2009
o00407-2785500030330.bu,o00407-2785500030330.bu,125,107,4,18,UE2020
o00407-2785500030429.bu,o00407-2785500030429.bu,135,134,3,8,UE2020
o00407-2785500010474.bu,o00407-2785500010474.bu,147,107,4,8,UE2020
o00407-2703000480114.bu,o00407-2703000480114.bu,36,110,3,23,UE2010
o00407-2841000400192.bu,o00407-2841000400192.bu,30,191,4,24,UE2010
o00407-2727800470036.bu,o00407-2727800470036.bu,73,157,3,11,UE2015
o00407-2793600260121.bu,o00407-2793600260121.bu,164,105,1,11,UE2020
o00407-2887800050028.bu,o00407-2887800050028.bu,82,139,2,17,UE2010
o00407-2853300150043.bu,o00407-2853300150043.bu,97,101,6,12,UE2020
o00407-2785500540332.bu,o00407-2785500540332.bu,215,148,6,23,UE2020
o00407-2785500020287.bu,o00407-2785500020287.bu,165,128,3,16,UE2020
o00407-2785500030192.bu,o00407-2785500030192.bu,160,95,4,19,UE2020
o00407-2785500020040.bu,o00407-2785500020040.bu,189,139,7,23,UE2020
o00407-2807000290080.bu,o00407-2807000290080.bu,60,146,5,6,UE2009
o00407-2853300150192.bu,o00407-2853300150192.bu,195,111,3,5,UE2020
o00407-2795200480179.bu,o00407-2795200480179.bu,71,137,2,15,UE2010
o00407-2763400370114.bu,o00407-2763400370114.bu,68,178,7,16,UE2009
o00407-2785500010537.bu,o00407-2785500010537.bu,221,207,5,10,UE2020
o00407-2803700090031.bu,o00407-2803700090031.bu,103,162,4,19,UE2009
o00407-2785500540433.bu,o00407-2785500540433.bu,159,168,4,17,UE2020
o00407-2833900130097.bu,o00407-2833900130097.bu,60,118,7,15,UE2010
o00407-2769300140004.bu,o00407-2769300140004.bu,57,191,2,14,UE2015
o00407-2785500330193.bu,o00407-2785500330193.bu,183,144,5,23,UE2020
o00407-2845200140071.bu,o00407-2845200140071.bu,128,96,4,13,UE2015
o00407-2853300150189.bu,o00407-2853300150189.bu,108,179,4,23,UE2020
o00407-2705700220189.bu,o00407-2705700220189.bu,94,168,7,23,UE2013
o00407-2749900460048.bu,o00407-2749900460048.bu,66,176,2,9,UE2010
o00407-2825800100069.bu,o00407-2825800100069.bu,95,141,2,12,UE2009
o00407-2793600260028.bu,o00407-2793600260028.bu,103,114,5,19,UE2020
o00407-2785500010440.bu,o00407-2785500010440.bu,166,135,4,18,UE2020
o00407-2731600270026.bu,o00407-2731600270026.bu,37,213,2,11,UE2009
o00407-2727800470038.bu,o00407-2727800470038.bu,83,198,2,16,UE2015
o00407-2747200400050.bu,o00407-2747200400050.bu,19,166,1,6,UE2009
o00407-2785500020236.bu,o00407-2785500020236.bu,159,111,2,16,UE2020
o00407-2785500010471.bu,o00407-2785500010471.bu,144,77,0,10,UE2020
o00407-2883500200059.bu,o00407-2883500200059.bu,24,153,1,7,UE2009
o00407-2833900130111.bu,o00407-2833900130111.bu,71,100,2,11,UE2009
o00407-2893200340135.bu,o00407-2893200340135.bu,90,175,4,10,UE2010
o00407-2785500020253.bu,o00407-2785500020253.bu,181,137,9,30,UE2020
o00407-2799500270137.bu,o00407-2799500270137.bu,56,192,1,7,UE2010
o00407-2785500030334.bu,o00407-2785500030334.bu,161,126,1,15,UE2020
o00407-2853300150239.bu,o00407-2853300150239.bu,141,140,5,16,UE2020
o00407-2801000120235.bu,o00407-2801000120235.bu,111,97,3,14,UE2010
o00407-2785500010442.bu,o00407-2785500010442.bu,213,152,4,17,UE2020
o00407-2705700220031.bu,o00407-2705700220031.bu,184,162,2,18,UE2015
o00407-2785500010422.bu,o00407-2785500010422.bu,146,132,3,20,UE2020
o00407-2785500330123.bu,o00407-2785500330123.bu,194,140,4,15,UE2020
o00407-2853300150210.bu,o00407-2853300150210.bu,200,108,7,13,UE2020
o00407-2809600090183.bu,o00407-2809600090183.bu,75,126,3,15,UE2010
o00407-2785500010200.bu,o00407-2785500010200.bu,138,120,7,19,UE2020
o00407-2771500140196.bu,o00407-2771500140196.bu,140,102,1,22,UE2013
o00407-2833900130002.bu,o00407-2833900130002.bu,110,144,3,13,UE2013
o00407-2785500540515.bu,o00407-2785500540515.bu,170,128,4,18,UE2020
o00407-2723500460007.bu,o00407-2723500460007.bu,54,183,2,12,UE2015
o00407-2705700220508.bu,o00407-2705700220508.bu,151,152,3,21,UE2009
o00407-2785500540152.bu,o00407-2785500540152.bu,185,153,6,24,UE2020
o00407-2785500030075.bu,o00407-2785500030075.bu,144,117,6,12,UE2020
o00407-2827400110041.bu,o00407-2827400110041.bu,65,165,4,7,UE2015
o00407-2785500030358.bu,o00407-2785500030358.bu,179,129,3,9,UE2020
o00407-2775800530088.bu,o00407-2775800530088.bu,51,104,5,11,UE2010
o00407-2883500200089.bu,o00407-2883500200089.bu,33,143,1,9,UE2010
o00407-2785500020386.bu,o00407-2785500020386.bu,203,113,6,8,UE2020
o00407-2707300060018.bu,o00407-2707300060018.bu,66,110,4,11,UE2020
o00407-2841000400160.bu,o00407-2841000400160.bu,65,223,3,15,UE2010
o00407-2799500270084.bu,o00407-2799500270084.bu,45,209,5,13,UE2015
o00407-2775800530046.bu,o00407-2775800530046.bu,65,147,3,12,UE2013
o00407-2827400110037.bu,o00407-2827400110037.bu,43,139,4,6,UE2009
o00407-2809600090043.bu,o00407-2809600090043.bu,58,114,7,15,UE2013
o00407-2893200340107.bu,o00407-2893200340107.bu,90,140,2,17,UE2015
o00407-2704900460078.bu,o00407-2704900460078.bu,28,139,4,11,UE2010
o00407-2785500030118.bu,o00407-2785500030118.bu,132,105,3,17,UE2020
o00407-2771500140203.bu,o00407-2771500140203.bu,131,165,6,12,UE2010
o00407-2871100180165.bu,o00407-2871100180165.bu,118,159,1,17,UE2020
o00407-2841000400183.bu,o00407-2841000400183.bu,34,233,2,20,UE2010
o00407-2767700290029.bu,o00407-2767700290029.bu,68,210,3,15,UE2010
o00407-2883500200072.bu,o00407-2883500200072.bu,71,171,2,16,UE2010
o00407-2893200340111.bu,o00407-2893200340111.bu,99,132,2,24,UE2015
o00407-2701400390014.bu,o00407-2701400390014.bu,37,227,1,17,UE2010
o00407-2825800100208.bu,o00407-2825800100208.bu,88,143,1,13,UE2015
o00407-2853300150126.bu,o00407-2853300150126.bu,124,167,11,21,UE2020
o00407-2743000080130.bu,o00407-2743000080130.bu,104,159,2,20,UE2020
o00407-2835500130144.bu,o00407-2835500130144.bu,60,148,2,8,UE2010
o00407-2703000480116.bu,o00407-2703000480116.bu,40,111,1,7,UE2009
o00407-2785500020008.bu,o00407-2785500020008.bu,165,107,1,21,UE2020
o00407-2867300510053.bu,o00407-2867300510053.bu,55,203,5,12,UE2009
o00407-2785500010170.bu,o00407-2785500010170.bu,166,102,3,12,UE2020
o00407-2853300150194.bu,o00407-2853300150194.bu,175,107,5,11,UE2020
o00407-2757000440030.bu,o00407-2757000440030.bu,31,232,3,19,UE2009
o00407-2705700220513.bu,o00407-2705700220513.bu,103,185,6,17,UE2013
