boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1622500490063.bu,o00407-1622500490063.bu,82,228,4,4,UE2013
o00407-1823600160071.bu,o00407-1823600160071.bu,89,143,5,8,UE2020
o00407-1869400450059.bu,o00407-1869400450059.bu,25,138,2,4,UE2015
o00407-1623300670067.bu,o00407-1623300670067.bu,82,160,3,3,UE2009
o00407-1761200020199.bu,o00407-1761200020199.bu,108,149,6,8,UE2020
o00407-1761200010582.bu,o00407-1761200010582.bu,124,104,3,7,UE2020
o00407-1761200020493.bu,o00407-1761200020493.bu,168,117,2,4,UE2020
o00407-1759000330338.bu,o00407-1759000330338.bu,110,181,6,11,UE2010
o00407-1609800410071.bu,o00407-1609800410071.bu,21,156,1,5,UE2015
o00407-1643800110086.bu,o00407-1643800110086.bu,42,193,0,7,UE2009
o00407-1761200020017.bu,o00407-1761200020017.bu,132,129,1,3,UE2020
o00407-1761200020228.bu,o00407-1761200020228.bu,138,182,1,10,UE2020
o00407-1795700110138.bu,o00407-1795700110138.bu,63,175,1,7,UE2009
o00407-1611000370082.bu,o00407-1611000370082.bu,29,115,1,4,UE2015
o00407-1603900290001.bu,o00407-1603900290001.bu,84,175,2,7,UE2011
o00407-1741800050068.bu,o00407-1741800050068.bu,99,164,4,7,UE2020
o00407-1867800130086.bu,o00407-1867800130086.bu,68,191,4,2,UE2020
o00407-1615200180002.bu,o00407-1615200180002.bu,72,172,5,4,UE2010
o00407-1603900290142.bu,o00407-1603900290142.bu,84,202,1,1,UE2011
o00407-1761200030310.bu,o00407-1761200030310.bu,172,208,1,3,UE2020
o00407-1673000450092.bu,o00407-1673000450092.bu,51,273,5,2,UE2015
o00407-1879100410114.bu,o00407-1879100410114.bu,49,164,2,7,UE2015
o00407-1847300430022.bu,o00407-1847300430022.bu,36,156,1,6,UE2015
o00407-1605500180052.bu,o00407-1605500180052.bu,90,198,0,4,UE2010
o00407-1623300670081.bu,o00407-1623300670081.bu,78,176,4,3,UE2009
o00407-1725600440142.bu,o00407-1725600440142.bu,83,218,4,8,UE2009
o00407-1789200520015.bu,o00407-1789200520015.bu,34,222,1,4,UE2020
o00407-1761200690094.bu,o00407-1761200690094.bu,186,208,3,13,UE2020
o00407-1871600530099.bu,o00407-1871600530099.bu,30,182,3,10,UE2020
o00407-1783300130090.bu,o00407-1783300130090.bu,84,163,1,4,UE2020
o00407-1765500120095.bu,o00407-1765500120095.bu,76,186,4,11,UE2009
o00407-1603900290004.bu,o00407-1603900290004.bu,85,166,3,3,UE2011
o00407-1719100270056.bu,o00407-1719100270056.bu,58,203,1,7,UE2015
o00407-1865100260011.bu,o00407-1865100260011.bu,82,159,1,15,UE2015
o00407-1606300140117.bu,o00407-1606300140117.bu,140,167,2,2,UE2020
o00407-1845700220076.bu,o00407-1845700220076.bu,75,229,1,5,UE2010
o00407-1689600460103.bu,o00407-1689600460103.bu,43,166,1,5,UE2020
o00407-1602000580047.bu,o00407-1602000580047.bu,120,194,6,0,UE2010
o00407-1651900060034.bu,o00407-1651900060034.bu,76,145,1,14,UE2020
o00407-1777900240059.bu,o00407-1777900240059.bu,56,141,9,11,UE2010
o00407-1825200240076.bu,o00407-1825200240076.bu,81,157,8,4,UE2010
o00407-1779500500101.bu,o00407-1779500500101.bu,104,113,2,2,UE2020
o00407-1721300370055.bu,o00407-1721300370055.bu,52,127,2,3,UE2015
o00407-1603900290148.bu,o00407-1603900290148.bu,38,221,4,7,UE2011
o00407-1779500500171.bu,o00407-1779500500171.bu,165,107,3,8,UE2020
o00407-1603900290061.bu,o00407-1603900290061.bu,87,189,6,9,UE2011
o00407-1761200690082.bu,o00407-1761200690082.bu,141,192,6,7,UE2020
o00407-1713200100055.bu,o00407-1713200100055.bu,62,166,3,3,UE2020
o00407-1761200010532.bu,o00407-1761200010532.bu,188,196,1,7,UE2020
o00407-1651900060397.bu,o00407-1651900060397.bu,109,148,2,3,UE2020
o00407-1759000340102.bu,o00407-1759000340102.bu,104,190,2,13,UE2010
o00407-1621700320041.bu,o00407-1621700320041.bu,65,136,2,5,UE2010
o00407-1651900060005.bu,o00407-1651900060005.bu,52,165,3,6,UE2020
o00407-1771000420039.bu,o00407-1771000420039.bu,18,286,1,3,UE2015
o00407-1761200010500.bu,o00407-1761200010500.bu,111,130,0,7,UE2020
o00407-1643800110095.bu,o00407-1643800110095.bu,61,188,0,4,UE2009
o00407-1639000250029.bu,o00407-1639000250029.bu,131,178,5,10,UE2010
o00407-1703500530002.bu,o00407-1703500530002.bu,93,151,3,6,UE2020
o00407-1602000580025.bu,o00407-1602000580025.bu,147,127,2,4,UE2010
o00407-1741800050088.bu,o00407-1741800050088.bu,105,164,3,3,UE2020
o00407-1801500620042.bu,o00407-1801500620042.bu,32,208,1,3,UE2020
o00407-1651900060188.bu,o00407-1651900060188.bu,31,182,1,1,UE2020
o00407-1613600470104.bu,o00407-1613600470104.bu,30,132,0,4,UE2013
o00407-1709400260080.bu,o00407-1709400260080.bu,9,51,1,3,UE2015
o00407-1743400300032.bu,o00407-1743400300032.bu,37,142,1,4,UE2011
o00407-1603900290046.bu,o00407-1603900290046.bu,50,228,0,6,UE2011
o00407-1851100080045.bu,o00407-1851100080045.bu,67,147,3,8,UE2020
o00407-1761200030480.bu,o00407-1761200030480.bu,147,143,3,1,UE2020
o00407-1619500350030.bu,o00407-1619500350030.bu,69,205,2,10,UE2015
o00407-1761200020294.bu,o00407-1761200020294.bu,115,114,8,11,UE2020
o00407-1839200260042.bu,o00407-1839200260042.bu,39,109,2,4,UE2015
o00407-1733700170035.bu,o00407-1733700170035.bu,55,184,3,23,UE2011
o00407-1619500350044.bu,o00407-1619500350044.bu,86,233,4,5,UE2015
o00407-1671300640180.bu,o00407-1671300640180.bu,165,169,4,5,UE2020
o00407-1623300670090.bu,o00407-1623300670090.bu,96,178,2,6,UE2009
o00407-1749300640025.bu,o00407-1749300640025.bu,95,168,3,8,UE2020
o00407-1711600230008.bu,o00407-1711600230008.bu,67,162,2,6,UE2010
o00407-1608000540108.bu,o00407-1608000540108.bu,72,182,4,5,UE2011
o00407-1711600230038.bu,o00407-1711600230038.bu,94,193,1,8,UE2010
o00407-1837600510027.bu,o00407-1837600510027.bu,118,187,1,5,UE2020
o00407-1671300640114.bu,o00407-1671300640114.bu,94,102,2,2,UE2020
o00407-1743400300061.bu,o00407-1743400300061.bu,51,176,4,12,UE2011
o00407-1779500500160.bu,o00407-1779500500160.bu,162,126,4,11,UE2020
o00407-1616000420058.bu,o00407-1616000420058.bu,45,242,5,14,UE2015
o00407-1731000440021.bu,o00407-1731000440021.bu,72,189,3,10,UE2009
o00407-1681000090054.bu,o00407-1681000090054.bu,67,176,1,4,UE2009
o00407-1661600200046.bu,o00407-1661600200046.bu,85,157,4,8,UE2010
o00407-1611000370096.bu,o00407-1611000370096.bu,47,219,3,7,UE2015
o00407-1841400070147.bu,o00407-1841400070147.bu,187,131,2,6,UE2009
o00407-1651900060083.bu,o00407-1651900060083.bu,62,162,3,5,UE2020
o00407-1839200260023.bu,o00407-1839200260023.bu,60,182,3,8,UE2015
o00407-1759000330202.bu,o00407-1759000330202.bu,114,207,4,12,UE2010
o00407-1713200100140.bu,o00407-1713200100140.bu,37,174,2,9,UE2020
o00407-1743400300034.bu,o00407-1743400300034.bu,47,156,0,5,UE2011
o00407-1761200020112.bu,o00407-1761200020112.bu,137,141,4,7,UE2020
o00407-1769800230021.bu,o00407-1769800230021.bu,68,192,5,4,UE2010
o00407-1651900060090.bu,o00407-1651900060090.bu,54,230,3,6,UE2020
o00407-1761200690273.bu,o00407-1761200690273.bu,184,155,6,9,UE2020
o00407-1761200020511.bu,o00407-1761200020511.bu,169,134,6,11,UE2020
o00407-1729900200109.bu,o00407-1729900200109.bu,26,149,1,5,UE2010
o00407-1759000330285.bu,o00407-1759000330285.bu,57,251,7,7,UE2010
