boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0003500200136.bu,o00407-0003500200136.bu,166,80,2,8,UE2020
o00407-0003500200236.bu,o00407-0003500200236.bu,157,85,7,9,UE2020
o00407-0017500130147.bu,o00407-0017500130147.bu,230,62,3,10,UE2009
o00407-0003500020243.bu,o00407-0003500020243.bu,163,65,5,7,UE2020
o00407-0007800070020.bu,o00407-0007800070020.bu,121,38,1,3,UE2020
o00407-0003500060445.bu,o00407-0003500060445.bu,153,76,4,7,UE2015
o00407-0003500020168.bu,o00407-0003500020168.bu,83,63,3,4,UE2020
o00407-0013200040020.bu,o00407-0013200040020.bu,254,68,5,4,UE2013
o00407-0003500060336.bu,o00407-0003500060336.bu,145,85,3,9,UE2020
o00407-0073600190129.bu,o00407-0073600190129.bu,152,65,2,8,UE2010
o00407-0009400110407.bu,o00407-0009400110407.bu,169,53,1,5,UE2009
o00407-0003500210071.bu,o00407-0003500210071.bu,172,88,1,7,UE2020
o00407-0007800070318.bu,o00407-0007800070318.bu,131,29,3,1,UE2020
o00407-0003500060322.bu,o00407-0003500060322.bu,140,70,1,3,UE2020
o00407-0005100300032.bu,o00407-0005100300032.bu,177,59,2,1,UE2020
o00407-0011600090155.bu,o00407-0011600090155.bu,157,54,4,2,UE2010
o00407-0009400110254.bu,o00407-0009400110254.bu,168,55,1,3,UE2009
o00407-0011600090148.bu,o00407-0011600090148.bu,201,53,6,10,UE2010
o00407-0003500060433.bu,o00407-0003500060433.bu,144,46,0,4,UE2015
o00407-0056600180083.bu,o00407-0056600180083.bu,111,65,5,2,UE2015
o00407-0069800320030.bu,o00407-0069800320030.bu,175,70,2,5,UE2009
o00407-0009400110415.bu,o00407-0009400110415.bu,184,45,1,5,UE2009
o00407-0031000170029.bu,o00407-0031000170029.bu,125,53,2,2,UE2010
o00407-0077900340034.bu,o00407-0077900340034.bu,176,37,0,8,UE2009
o00407-0003500060283.bu,o00407-0003500060283.bu,133,77,2,6,UE2020
o00407-0003500060527.bu,o00407-0003500060527.bu,141,83,1,5,UE2020
o00407-0058200350045.bu,o00407-0058200350045.bu,157,79,2,1,UE2009
o00407-0027200160097.bu,o00407-0027200160097.bu,145,54,3,6,UE2009
o00407-0011600090124.bu,o00407-0011600090124.bu,155,63,1,10,UE2010
o00407-0003500210189.bu,o00407-0003500210189.bu,158,101,5,7,UE2020
o00407-0017500130158.bu,o00407-0017500130158.bu,139,56,2,2,UE2009
o00407-0011600090001.bu,o00407-0011600090001.bu,143,38,1,4,UE2010
o00407-0003500060368.bu,o00407-0003500060368.bu,108,62,6,7,UE2020
o00407-0001900010147.bu,o00407-0001900010147.bu,139,48,1,6,UE2015
o00407-0035300190008.bu,o00407-0035300190008.bu,118,49,0,6,UE2010
o00407-0015900100156.bu,o00407-0015900100156.bu,187,51,3,2,UE2009
o00407-0013200040231.bu,o00407-0013200040231.bu,181,62,7,6,UE2013
o00407-0003500060340.bu,o00407-0003500060340.bu,138,94,2,8,UE2020
o00407-0047700210262.bu,o00407-0047700210262.bu,84,97,1,3,UE2010
o00407-0027200160013.bu,o00407-0027200160013.bu,165,48,2,4,UE2009
o00407-0029900290112.bu,o00407-0029900290112.bu,157,46,6,3,UE2009
o00407-0005100300018.bu,o00407-0005100300018.bu,199,43,3,3,UE2020
o00407-0043400010085.bu,o00407-0043400010085.bu,174,39,1,4,UE2015
o00407-0027200160062.bu,o00407-0027200160062.bu,119,41,1,7,UE2009
o00407-0005100300228.bu,o00407-0005100300228.bu,157,78,3,7,UE2020
o00407-0066300250069.bu,o00407-0066300250069.bu,151,53,3,1,UE2013
o00407-0009400110078.bu,o00407-0009400110078.bu,140,40,0,3,UE2009
o00407-0025600120027.bu,o00407-0025600120027.bu,137,29,1,0,UE2015
o00407-0003500200126.bu,o00407-0003500200126.bu,161,66,4,4,UE2020
o00407-0066300250138.bu,o00407-0066300250138.bu,201,43,2,7,UE2013
o00407-0029900290183.bu,o00407-0029900290183.bu,140,53,1,1,UE2009
o00407-0067100340042.bu,o00407-0067100340042.bu,134,52,3,6,UE2015
o00407-0009400110164.bu,o00407-0009400110164.bu,160,64,3,3,UE2009
o00407-0009400110243.bu,o00407-0009400110243.bu,195,54,7,6,UE2009
o00407-0003500200183.bu,o00407-0003500200183.bu,139,78,4,3,UE2020
o00407-0001900010015.bu,o00407-0001900010015.bu,163,94,4,6,UE2015
o00407-0009400110279.bu,o00407-0009400110279.bu,147,54,3,7,UE2009
o00407-0013200040115.bu,o00407-0013200040115.bu,154,65,4,10,UE2013
o00407-0009400110241.bu,o00407-0009400110241.bu,200,63,1,4,UE2009
o00407-0019100030313.bu,o00407-0019100030313.bu,172,58,4,4,UE2020
o00407-0003500200298.bu,o00407-0003500200298.bu,171,75,1,8,UE2020
o00407-0003500020329.bu,o00407-0003500020329.bu,159,62,4,5,UE2020
o00407-0061200270053.bu,o00407-0061200270053.bu,145,37,2,1,UE2009
o00407-0073600190106.bu,o00407-0073600190106.bu,159,82,2,9,UE2010
o00407-0003500020252.bu,o00407-0003500020252.bu,190,116,3,5,UE2020
o00407-0005100300225.bu,o00407-0005100300225.bu,178,47,1,1,UE2020
o00407-0009400110352.bu,o00407-0009400110352.bu,155,51,4,4,UE2009
o00407-0003500200323.bu,o00407-0003500200323.bu,157,81,4,1,UE2020
o00407-0069800320029.bu,o00407-0069800320029.bu,163,67,1,6,UE2015
o00407-0066300250121.bu,o00407-0066300250121.bu,116,55,3,3,UE2015
o00407-0015900100186.bu,o00407-0015900100186.bu,151,50,0,4,UE2009
o00407-0003500020410.bu,o00407-0003500020410.bu,176,86,3,3,UE2020
o00407-0009400110139.bu,o00407-0009400110139.bu,194,30,1,1,UE2009
o00407-0025600120077.bu,o00407-0025600120077.bu,159,46,2,7,UE2010
o00407-0061200270099.bu,o00407-0061200270099.bu,127,46,1,3,UE2009
o00407-0003500200318.bu,o00407-0003500200318.bu,144,89,4,10,UE2020
o00407-0013200040258.bu,o00407-0013200040258.bu,149,33,1,3,UE2013
o00407-0005100300102.bu,o00407-0005100300102.bu,184,59,3,2,UE2020
o00407-0003500060479.bu,o00407-0003500060479.bu,144,86,8,10,UE2020
o00407-0001900010030.bu,o00407-0001900010030.bu,129,57,0,4,UE2015
o00407-0017500130280.bu,o00407-0017500130280.bu,189,100,1,5,UE2009
o00407-0025600120098.bu,o00407-0025600120098.bu,146,57,1,9,UE2010
o00407-0003500020553.bu,o00407-0003500020553.bu,126,69,5,2,UE2020
o00407-0009400110229.bu,o00407-0009400110229.bu,157,63,2,5,UE2009
o00407-0005100030129.bu,o00407-0005100030129.bu,173,57,3,4,UE2020
o00407-0003500210363.bu,o00407-0003500210363.bu,137,89,4,7,UE2020
o00407-0043400010170.bu,o00407-0043400010170.bu,189,34,3,2,UE2015
o00407-0007800070313.bu,o00407-0007800070313.bu,135,18,1,3,UE2020
o00407-0009400110217.bu,o00407-0009400110217.bu,22,84,1,5,UE2015
o00407-0067100340050.bu,o00407-0067100340050.bu,111,65,1,8,UE2015
o00407-0029900290005.bu,o00407-0029900290005.bu,184,43,2,4,UE2009
o00407-0039600320057.bu,o00407-0039600320057.bu,227,96,0,6,UE2009
o00407-0025600120005.bu,o00407-0025600120005.bu,189,38,3,4,UE2010
o00407-0068000260062.bu,o00407-0068000260062.bu,192,56,2,3,UE2010
o00407-0003500060459.bu,o00407-0003500060459.bu,62,80,2,6,UE2015
o00407-0007800070351.bu,o00407-0007800070351.bu,180,36,1,7,UE2020
o00407-0037000150274.bu,o00407-0037000150274.bu,112,65,0,7,UE2009
o00407-0007800070355.bu,o00407-0007800070355.bu,184,36,3,1,UE2020
o00407-0037000150252.bu,o00407-0037000150252.bu,185,68,1,5,UE2015
o00407-0003500200276.bu,o00407-0003500200276.bu,139,72,2,4,UE2020
o00407-0011600090017.bu,o00407-0011600090017.bu,117,44,1,7,UE2010
o00407-0009400110378.bu,o00407-0009400110378.bu,114,67,3,11,UE2009
o00407-0047700210339.bu,o00407-0047700210339.bu,122,75,1,1,UE2010
o00407-0003500060033.bu,o00407-0003500060033.bu,129,97,2,7,UE2020
o00407-0015900100165.bu,o00407-0015900100165.bu,232,93,4,10,UE2009
o00407-0013200040108.bu,o00407-0013200040108.bu,168,56,3,16,UE2013
o00407-0065500160099.bu,o00407-0065500160099.bu,149,58,0,5,UE2009
o00407-0005100300008.bu,o00407-0005100300008.bu,186,45,2,3,UE2020
o00407-0049300020504.bu,o00407-0049300020504.bu,134,52,2,3,UE2010
o00407-0033700180166.bu,o00407-0033700180166.bu,106,80,0,1,UE2009
o00407-0005100030194.bu,o00407-0005100030194.bu,183,60,3,3,UE2020
o00407-0066300250068.bu,o00407-0066300250068.bu,163,61,1,1,UE2013
o00407-0003500020267.bu,o00407-0003500020267.bu,154,87,5,14,UE2020
o00407-0056600180089.bu,o00407-0056600180089.bu,121,79,5,2,UE2015
o00407-0005100030122.bu,o00407-0005100030122.bu,166,65,1,1,UE2020
o00407-0003500210188.bu,o00407-0003500210188.bu,141,90,5,14,UE2020
o00407-0015900100183.bu,o00407-0015900100183.bu,161,48,1,3,UE2009
o00407-0009400110215.bu,o00407-0009400110215.bu,180,52,6,5,UE2009
o00407-0055800280066.bu,o00407-0055800280066.bu,110,71,0,1,UE2009
o00407-0047700210285.bu,o00407-0047700210285.bu,144,101,4,4,UE2010
o00407-0009400110235.bu,o00407-0009400110235.bu,154,79,2,8,UE2009
o00407-0003500060048.bu,o00407-0003500060048.bu,130,59,4,3,UE2020
