boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1389701170451.bu,o00407-1389701170451.bu,129,197,3,9,UE2020
o00407-1417600210026.bu,o00407-1417600210026.bu,68,188,6,6,UE2009
o00407-1411700130080.bu,o00407-1411700130080.bu,42,163,3,3,UE2009
o00407-1343900840088.bu,o00407-1343900840088.bu,107,151,3,5,UE2020
o00407-1389701130204.bu,o00407-1389701130204.bu,122,185,1,7,UE2020
o00407-1373001200184.bu,o00407-1373001200184.bu,56,189,3,3,UE2020
o00407-1469900160071.bu,o00407-1469900160071.bu,56,221,6,3,UE2011
o00407-1411700130205.bu,o00407-1411700130205.bu,24,184,2,4,UE2009
o00407-1389700850360.bu,o00407-1389700850360.bu,123,153,2,6,UE2020
o00407-1491500150268.bu,o00407-1491500150268.bu,24,182,1,7,UE2010
o00407-1559800240100.bu,o00407-1559800240100.bu,85,163,13,8,UE2009
o00407-1334000200266.bu,o00407-1334000200266.bu,45,182,2,2,UE2015
o00407-1389701170468.bu,o00407-1389701170468.bu,140,194,6,12,UE2020
o00407-1425700750139.bu,o00407-1425700750139.bu,71,156,8,7,UE2015
o00407-1455900040588.bu,o00407-1455900040588.bu,94,165,1,5,UE2020
o00407-1439700100094.bu,o00407-1439700100094.bu,48,222,1,3,UE2010
o00407-1367600220006.bu,o00407-1367600220006.bu,35,122,2,2,UE2009
o00407-1467200260105.bu,o00407-1467200260105.bu,11,129,0,9,UE2010
o00407-1559800240546.bu,o00407-1559800240546.bu,78,191,8,13,UE2009
o00407-1389701170449.bu,o00407-1389701170449.bu,137,205,3,11,UE2020
o00407-1489300990034.bu,o00407-1489300990034.bu,28,134,1,7,UE2015
o00407-1571700970067.bu,o00407-1571700970067.bu,48,165,3,5,UE2020
o00407-1385400270135.bu,o00407-1385400270135.bu,50,251,2,9,UE2009
o00407-1495800570175.bu,o00407-1495800570175.bu,102,149,4,4,UE2020
o00407-1389700030225.bu,o00407-1389700030225.bu,86,122,4,7,UE2020
o00407-1459100250067.bu,o00407-1459100250067.bu,40,227,3,6,UE2010
o00407-1323400670154.bu,o00407-1323400670154.bu,103,184,7,2,UE2010
o00407-1373000370343.bu,o00407-1373000370343.bu,120,162,2,9,UE2020
o00407-1537700090240.bu,o00407-1537700090240.bu,97,177,3,8,UE2013
o00407-1342000480032.bu,o00407-1342000480032.bu,49,172,4,7,UE2009
o00407-1507500190335.bu,o00407-1507500190335.bu,29,167,3,7,UE2015
o00407-1373000370551.bu,o00407-1373000370551.bu,71,92,1,5,UE2020
o00407-1359501110078.bu,o00407-1359501110078.bu,35,182,2,2,UE2020
o00407-1389700930218.bu,o00407-1389700930218.bu,153,178,0,8,UE2020
o00407-1479600440023.bu,o00407-1479600440023.bu,90,85,1,0,UE2009
o00407-1475300470073.bu,o00407-1475300470073.bu,55,193,2,6,UE2015
o00407-1587300890220.bu,o00407-1587300890220.bu,60,220,5,6,UE2010
o00407-1389700030536.bu,o00407-1389700030536.bu,148,198,5,10,UE2020
