boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-9051400530069.bu,o00407-9051400530069.bu,142,75,3,7,UE2020
o00407-9165000510107.bu,o00407-9165000510107.bu,106,108,0,10,UE2015
o00407-9125100130049.bu,o00407-9125100130049.bu,135,91,0,10,UE2010
o00407-9107300160095.bu,o00407-9107300160095.bu,138,80,2,4,UE2010
o00407-9029800340005.bu,o00407-9029800340005.bu,102,96,2,9,UE2015
o00407-9051400350499.bu,o00407-9051400350499.bu,171,78,1,5,UE2020
o00407-9051400080404.bu,o00407-9051400080404.bu,138,99,3,11,UE2020
o00407-9063800500068.bu,o00407-9063800500068.bu,96,107,1,8,UE2015
o00407-9178200480068.bu,o00407-9178200480068.bu,175,77,5,10,UE2009
o00407-9075100040055.bu,o00407-9075100040055.bu,104,72,3,6,UE2020
o00407-9165000090057.bu,o00407-9165000090057.bu,100,49,0,3,UE2015
o00407-9101400040075.bu,o00407-9101400040075.bu,141,118,2,4,UE2020
o00407-9051400440014.bu,o00407-9051400440014.bu,186,80,4,7,UE2020
o00407-9043300300061.bu,o00407-9043300300061.bu,102,70,3,2,UE2015
